Deszk;Csongrád-Csanád vármegye;6772;46.2179342;20.2388863
Detek;Borsod-Abaúj-Zemplén vármegye;3834;48.3333407;21.0190083
Detk;Heves vármegye;3275;47.7475326;20.0992971
Dévaványa;Békés vármegye;5510;47.0313464;20.9620971
Devecser;Veszprém vármegye;8460;47.104052;17.4364185
Dinnyeberki;Baranya vármegye;7683;46.0972322;17.9563616
Diósberény;Tolna vármegye;7072;46.5337591;18.4449594
Diósd;Pest vármegye;2049;47.406256;18.9448604
Diósjenő;Nógrád vármegye;2643;47.9395202;19.0437008
Dióskál;Zala vármegye;8764;46.6747504;17.0554974
Diósviszló;Baranya vármegye;7817;45.876377;18.1641287
Doba;Veszprém vármegye;8482;47.1659729;17.3798491
Doboz;Békés vármegye;5624;46.7344029;21.2413729
Dobri;Zala vármegye;8874;46.51643;16.5817125
Dobronhegy;Zala vármegye;8989;46.8162537;16.7472857
Dóc;Csongrád-Csanád vármegye;6766;46.4379484;20.1369366
Domaháza;Borsod-Abaúj-Zemplén vármegye;3627;48.1823202;20.1034271
Domaszék;Csongrád-Csanád vármegye;6781;46.2460831;19.9992805
Dombegyház;Békés vármegye;5836;46.3405657;21.1320152
Dombiratos;Békés vármegye;5745;46.4196205;21.1168733
Dombóvár;Tolna vármegye;7200;46.3778989;18.1332865
Dombrád;Szabolcs-Szatmár-Bereg vármegye;4492;48.2256872;21.9244483
Domony;Pest vármegye;2182;47.6535146;19.4384419
Domoszló;Heves vármegye;3263;47.8262949;20.1163279
Dormánd;Heves vármegye;3374;47.7215281;20.4183893
Dorog;Komárom-Esztergom vármegye;2510;47.7223782;18.731435
Dorogháza;Nógrád vármegye;3153;47.9871448;19.9003492
Dozmat;Vas vármegye;9791;47.2338165;16.5144412
Döbörhegy;Vas vármegye;9914;46.9912165;16.7023387
Döbröce;Zala vármegye;8357;46.9372642;17.1893792
Döbrököz;Tolna vármegye;7228;46.424126;18.239254
Döbrönte;Veszprém vármegye;8597;47.2278992;17.5478349
Döge;Szabolcs-Szatmár-Bereg vármegye;4495;48.2587979;22.068454
Dömös;Komárom-Esztergom vármegye;2027;47.7636231;18.9110928
Dömsöd;Pest vármegye;2344;47.094771;19.0070461
Dör;Győr-Moson-Sopron vármegye;9147;47.5979397;17.2987399
Dörgicse;Veszprém vármegye;8244;46.9156578;17.7236469
Döröske;Vas vármegye;9913;47.0123331;16.6976755
Dötk;Zala vármegye;8799;46.942907;17.0069526
Dövény;Borsod-Abaúj-Zemplén vármegye;3721;48.3463677;20.5441188
Drágszél;Bács-Kiskun vármegye;6342;46.4671644;19.0386763
Drávacsehi;Baranya vármegye;7849;45.8110413;18.1665548
Drávacsepely;Baranya vármegye;7846;45.8284594;18.1366185
Drávafok;Baranya vármegye;7967;45.8849806;17.7637018
Drávagárdony;Somogy vármegye;7977;45.9440433;17.6046798
Drávaiványi;Baranya vármegye;7960;45.8467602;17.8181336
Drávakeresztúr;Baranya vármegye;7967;45.8394076;17.7587614
Drávapalkonya;Baranya vármegye;7850;45.8034687;18.1797176
Drávapiski;Baranya vármegye;7843;45.840022;18.100571
Drávaszabolcs;Baranya vármegye;7851;45.8045926;18.212895
Drávaszerdahely;Baranya vármegye;7847;45.8363381;18.1635815
Drávasztára;Baranya vármegye;7960;45.8256215;17.822729
Drávatamási;Somogy vármegye;7979;45.939854;17.5714213
Drégelypalánk;Nógrád vármegye;2646;48.0520987;19.0440957
Dubicsány;Borsod-Abaúj-Zemplén vármegye;3635;48.2844206;20.4910842
Dudar;Veszprém vármegye;8416;47.31058;17.9439276
Duka;Vas vármegye;9556;47.1252146;17.1123194
Dunaalmás;Komárom-Esztergom vármegye;2545;47.7334366;18.3351245
Dunabogdány;Pest vármegye;2023;47.7937922;19.0352037
Dunaegyháza;Bács-Kiskun vármegye;6323;46.8399215;18.9564556
Dunafalva;Bács-Kiskun vármegye;6513;46.0838489;18.7725538
Dunaföldvár;Tolna vármegye;7020;46.810432;18.9222921
Dunaharaszti;Pest vármegye;2330;47.359976;19.0953357
Dunakeszi;Pest vármegye;2120;47.6316697;19.1294055
Dunakiliti;Győr-Moson-Sopron vármegye;9225;47.9662482;17.2882323
Dunapataj;Bács-Kiskun vármegye;6328;46.6442755;18.9990105
Dunaremete;Győr-Moson-Sopron vármegye;9235;47.8766438;17.437091
Dunaszeg;Győr-Moson-Sopron vármegye;9174;47.7696461;17.5400735
Dunaszekcső;Baranya vármegye;7712;46.0849215;18.7597386
Dunaszentbenedek;Bács-Kiskun vármegye;6333;46.5938701;18.894405
Dunaszentgyörgy;Tolna vármegye;7135;46.530011;18.8118978
Dunaszentmiklós;Komárom-Esztergom vármegye;2897;47.7043878;18.3812859
Dunaszentpál;Győr-Moson-Sopron vármegye;9175;47.7766029;17.5068333
Dunasziget;Győr-Moson-Sopron vármegye;9226;47.9416346;17.3554366
Dunatetétlen;Bács-Kiskun vármegye;6325;46.7567184;19.0941734
Dunaújváros;Fejér vármegye;2400;46.9669545;18.9393976
Pálhalma, Dunaújváros;Fejér vármegye;2407;46.984692;18.8952175
Dunavarsány;Pest vármegye;2336;47.2789632;19.0661045
Dunavecse;Bács-Kiskun vármegye;6087;46.9163658;18.9716536
Dusnok;Bács-Kiskun vármegye;6353;46.3900215;18.958962
Dúzs;Tolna vármegye;7224;46.4921925;18.3802721
Ebergőc;Győr-Moson-Sopron vármegye;9451;47.5636922;16.8115634
Ebes;Hajdú-Bihar vármegye;4211;47.4712353;21.4914725
Écs;Győr-Moson-Sopron vármegye;9083;47.5611951;17.7153122
Ecséd;Heves vármegye;3013;47.7323069;19.7728816
Ecseg;Nógrád vármegye;3053;47.8983295;19.6026278
Ecsegfalva;Békés vármegye;5515;47.1493444;20.9228324
Ecseny;Somogy vármegye;7457;46.5510888;17.8523616
Ecser;Pest vármegye;2233;47.4445025;19.3184563
Edde;Somogy vármegye;7443;46.5248766;17.7164847
Edelény;Borsod-Abaúj-Zemplén vármegye;3780;48.2936623;20.7334367
Finke, Edelény;Borsod-Abaúj-Zemplén vármegye;3783;48.2828549;20.7555057
Edve;Győr-Moson-Sopron vármegye;9343;47.455319;17.134343
Eger;Heves vármegye;3300;47.8989887;20.3743665
Egerág;Baranya vármegye;7763;45.981479;18.3048844
Egeralja;Veszprém vármegye;8497;47.2369298;17.2405707
Egeraracsa;Zala vármegye;8765;46.6732574;17.0772631
Egerbakta;Heves vármegye;3321;47.9355323;20.2905231
Egerbocs;Heves vármegye;3337;48.0278989;20.2602297
Egercsehi;Heves vármegye;3341;48.0542913;20.256917
Egerfarmos;Heves vármegye;3379;47.7182762;20.5363608
Egerlövő;Borsod-Abaúj-Zemplén vármegye;3461;47.719469;20.6223013
Egerszalók;Heves vármegye;3394;47.8702335;20.3238326
Egerszólát;Heves vármegye;3328;47.8903931;20.2678265
Égerszög;Borsod-Abaúj-Zemplén vármegye;3757;48.4435651;20.5858926
Egervár;Zala vármegye;8913;46.9336026;16.8521806
Egervölgy;Vas vármegye;9684;47.1190307;16.9083672
Egyed;Győr-Moson-Sopron vármegye;9314;47.5217162;17.3378908
Telekháza, Egyek;Hajdú-Bihar vármegye;4067;47.6457698;20.9335384
Egyek;Hajdú-Bihar vármegye;4069;47.6314647;20.8881462
Egyházasdengeleg;Nógrád vármegye;3043;47.7976098;19.5589914
Egyházasfalu;Győr-Moson-Sopron vármegye;9473;47.4650681;16.7654427
Egyházasgerge;Nógrád vármegye;3185;48.1788385;19.6469184
Egyházasharaszti;Baranya vármegye;7824;45.8093006;18.334322
Egyházashetye;Vas vármegye;9554;47.1695366;17.1197109
Egyházashollós;Vas vármegye;9781;47.0570351;16.6919224
Egyházaskesző;Veszprém vármegye;8523;47.416714;17.3291795
Egyházaskozár;Baranya vármegye;7347;46.3298413;18.3207789
Egyházasrádóc;Vas vármegye;9783;47.0886895;16.6161599
Elek;Békés vármegye;5742;46.5294265;21.2526107
Ellend;Baranya vármegye;7744;46.0591112;18.3758229
Előszállás;Fejér vármegye;2424;46.8316103;18.8219252
Emőd;Borsod-Abaúj-Zemplén vármegye;3432;47.9339466;20.8165452
Encs;Borsod-Abaúj-Zemplén vármegye;3860;48.3305743;21.1222112
Encsencs;Szabolcs-Szatmár-Bereg vármegye;4374;47.744449;22.1120683
Endrefalva;Nógrád vármegye;3165;48.1278251;19.5761699
Endrőc;Baranya vármegye;7973;45.9265532;17.7691216
Enese;Győr-Moson-Sopron vármegye;9143;47.643899;17.4218856
Enying;Fejér vármegye;8130;46.9269341;18.2449727
Balatonbozsok, Enying;Fejér vármegye;8131;46.9550127;18.2216535
Eperjes;Csongrád-Csanád vármegye;6624;46.7100842;20.5609031
Eperjeske;Szabolcs-Szatmár-Bereg vármegye;4646;48.3452238;22.2120073
Eplény;Veszprém vármegye;8413;47.2078019;17.9163865
Epöl;Komárom-Esztergom vármegye;2526;47.646026;18.6382299
Ercsi;Fejér vármegye;2451;47.2519697;18.8983773
Sinatelep, Ercsi;Fejér vármegye;2453;47.1798009;18.8666948
Érd;Pest vármegye;2030;47.3772495;18.9213833
Erdőbénye;Borsod-Abaúj-Zemplén vármegye;3932;48.2662624;21.3560139
Erdőhorváti;Borsod-Abaúj-Zemplén vármegye;3935;48.3147908;21.4275388
Erdőkertes;Pest vármegye;2113;47.6702447;19.308359
Erdőkövesd;Heves vármegye;3252;48.0406696;20.1009491
Erdőkürt;Nógrád vármegye;2176;47.7733789;19.4585389
Erdősmárok;Baranya vármegye;7735;46.056067;18.546034
Erdősmecske;Baranya vármegye;7723;46.172716;18.51359
Erdőtarcsa;Nógrád vármegye;2177;47.7617556;19.5427513
Erdőtelek;Heves vármegye;3358;47.6871416;20.3124173
Erk;Heves vármegye;3295;47.6093525;20.0763525
Érpatak;Szabolcs-Szatmár-Bereg vármegye;4245;47.8086855;21.7583427
Érsekcsanád;Bács-Kiskun vármegye;6347;46.2519797;18.9822596
Érsekhalma;Bács-Kiskun vármegye;6348;46.3480077;19.1236841
Érsekvadkert;Nógrád vármegye;2659;47.9960713;19.1989343
Értény;Tolna vármegye;7093;46.6105728;18.1339549
Erzsébet;Baranya vármegye;7661;46.1006605;18.4586279
Esztár;Hajdú-Bihar vármegye;4124;47.2851157;21.7755201
Eszteregnye;Zala vármegye;8882;46.4701761;16.884254
Esztergályhorváti;Zala vármegye;8742;46.7005839;17.1083989
Esztergom;Komárom-Esztergom vármegye;2500;47.7856939;18.7403377
Pilisszentlélek, Esztergom;Komárom-Esztergom vármegye;2508;47.7297374;18.8422617
Kertváros, Bicske;Fejér vármegye;2509;47.4950526;18.61882
Ete;Komárom-Esztergom vármegye;2947;47.5322292;18.0724847
Etes;Nógrád vármegye;3136;48.1098902;19.7173743
Etyek;Fejér vármegye;2091;47.4448813;18.7504665
Fábiánháza;Szabolcs-Szatmár-Bereg vármegye;4354;47.8486592;22.356661
Fábiánsebestyén;Csongrád-Csanád vármegye;6625;46.6783165;20.4480245
Fácánkert;Tolna vármegye;7136;46.4480102;18.7361471
Fadd;Tolna vármegye;7133;46.4663938;18.8252567
Fáj;Borsod-Abaúj-Zemplén vármegye;3865;48.4212034;21.0763861
Fajsz;Bács-Kiskun vármegye;6352;46.4161452;18.9219733
Fancsal;Borsod-Abaúj-Zemplén vármegye;3855;48.3556012;21.0640307
Farád;Győr-Moson-Sopron vármegye;9321;47.606276;17.2019351
Farkasgyepű;Veszprém vármegye;8582;47.2038416;17.6307266
Farkaslyuk;Borsod-Abaúj-Zemplén vármegye;3608;48.1856615;20.3100333
Farmos;Pest vármegye;2765;47.3616376;19.8489595
Fazekasboda;Baranya vármegye;7732;46.1229748;18.4846651
Fedémes;Heves vármegye;3255;48.0316118;20.1857362
Szapárfalu, Fegyvernek;Jász-Nagykun-Szolnok vármegye;5213;47.2352433;20.5285719
Fegyvernek;Jász-Nagykun-Szolnok vármegye;5231;47.2526516;20.5259428
Fehérgyarmat;Szabolcs-Szatmár-Bereg vármegye;4900;47.9850963;22.5167524
Fehértó;Győr-Moson-Sopron vármegye;9163;47.6761959;17.3452873
Fehérvárcsurgó;Fejér vármegye;8052;47.2905701;18.2658414
Feked;Baranya vármegye;7724;46.1609522;18.5599129
Feketeerdő;Győr-Moson-Sopron vármegye;9211;47.9356591;17.2787127
Felcsút;Fejér vármegye;8086;47.4545349;18.5862386
Feldebrő;Heves vármegye;3352;47.8130478;20.2329418
Felgyő;Csongrád-Csanád vármegye;6645;46.6647138;20.113031
Felpéc;Győr-Moson-Sopron vármegye;9122;47.523086;17.5985879
Felsőberecki;Borsod-Abaúj-Zemplén vármegye;3985;48.3598176;21.6948818
Felsőcsatár;Vas vármegye;9794;47.2138553;16.4446605
Felsődobsza;Borsod-Abaúj-Zemplén vármegye;3847;48.2552557;21.0748737
Felsőegerszeg;Baranya vármegye;7370;46.2538189;18.1337698
Felsőgagy;Borsod-Abaúj-Zemplén vármegye;3837;48.4296463;21.0151662
Felsőjánosfa;Vas vármegye;9934;46.8429359;16.5532584
Felsőkelecsény;Borsod-Abaúj-Zemplén vármegye;3722;48.3587216;20.5934931
Felsőlajos;Bács-Kiskun vármegye;6055;47.0660508;19.4959069
Felsőmarác;Vas vármegye;9918;46.9334097;16.5196235
Felsőmocsolád;Somogy vármegye;7456;46.5763073;17.8249896
Felsőnána;Tolna vármegye;7175;46.4672701;18.528759
Felsőnyárád;Borsod-Abaúj-Zemplén vármegye;3721;48.3300269;20.5983819
Felsőnyék;Tolna vármegye;7099;46.7892418;18.2914759
Felsőörs;Veszprém vármegye;8227;47.0151318;17.9526151
Felsőpáhok;Zala vármegye;8395;46.7844916;17.1559057
Felsőpakony;Pest vármegye;2363;47.3432696;19.2362156
Felsőpetény;Nógrád vármegye;2611;47.88909;19.198011
Felsőrajk;Zala vármegye;8767;46.6809597;16.9863145
Felsőregmec;Borsod-Abaúj-Zemplén vármegye;3989;48.4908645;21.6048224
Felsőszenterzsébet;Zala vármegye;8973;46.7525821;16.4551361
Felsőszentiván;Bács-Kiskun vármegye;6447;46.1947597;19.1881586
Felsőszentmárton;Baranya vármegye;7968;45.8522747;17.705455
Felsőszölnök;Vas vármegye;9985;46.8780527;16.1653928
Felsőtárkány;Heves vármegye;3324;47.9720171;20.4143577
Felsőtelekes;Borsod-Abaúj-Zemplén vármegye;3735;48.405035;20.6347425
Felsőtold;Nógrád vármegye;3067;47.9682201;19.6093229
Felsővadász;Borsod-Abaúj-Zemplén vármegye;3814;48.3711795;20.9158753
Felsőzsolca;Borsod-Abaúj-Zemplén vármegye;3561;48.1041003;20.8605401
Fényeslitke;Szabolcs-Szatmár-Bereg vármegye;4621;48.2709162;22.0990803
Fenyőfő;Győr-Moson-Sopron vármegye;8432;47.3500815;17.7661891
Ferencszállás;Csongrád-Csanád vármegye;6774;46.2168385;20.3528445
Fertőboz;Győr-Moson-Sopron vármegye;9493;47.6354424;16.7004603
Fertőd;Győr-Moson-Sopron vármegye;9431;47.6216348;16.8645834
Tőzeggyármajor, Fertőd;Győr-Moson-Sopron vármegye;9433;47.6760235;16.9531453
Fertőendréd;Győr-Moson-Sopron vármegye;9442;47.6051613;16.9082099
Fertőhomok;Győr-Moson-Sopron vármegye;9492;47.6197601;16.7671432
Fertőrákos;Győr-Moson-Sopron vármegye;9421;47.7161504;16.6527782
Fertőszentmiklós;Győr-Moson-Sopron vármegye;9444;47.5890357;16.8771779
Fertőszéplak;Győr-Moson-Sopron vármegye;9436;47.6169832;16.8342748
Fiad;Somogy vármegye;7282;46.6340126;17.8381159
Filkeháza;Borsod-Abaúj-Zemplén vármegye;3994;48.4953611;21.4890018
Fityeház;Zala vármegye;8835;46.3774287;16.9075546
Foktő;Bács-Kiskun vármegye;6331;46.5290133;18.9192935
Folyás;Hajdú-Bihar vármegye;4095;47.8086069;21.1342116
Fonó;Somogy vármegye;7271;46.3999946;17.9537028
Fony;Borsod-Abaúj-Zemplén vármegye;3893;48.3910404;21.2841684
Fonyód;Somogy vármegye;8640;46.7467521;17.54946
Forráskút;Csongrád-Csanád vármegye;6793;46.3660316;19.9093047
Forró;Borsod-Abaúj-Zemplén vármegye;3849;48.3224482;21.08665
Fót;Pest vármegye;2151;47.6125871;19.1980105
Földeák;Csongrád-Csanád vármegye;6922;46.3193341;20.4932376
Földes;Hajdú-Bihar vármegye;4177;47.2881601;21.3642071
Főnyed;Somogy vármegye;8732;46.6310725;17.2582876
Fulókércs;Borsod-Abaúj-Zemplén vármegye;3864;48.4297225;21.1073409
Furta;Hajdú-Bihar vármegye;4141;47.1294946;21.4576769
Füle;Fejér vármegye;8157;47.0526686;18.245888
Fülesd;Szabolcs-Szatmár-Bereg vármegye;4964;48.0246779;22.6755513
Fülöp;Hajdú-Bihar vármegye;4266;47.5990893;22.0562573
Fülöpháza;Bács-Kiskun vármegye;6042;46.8922933;19.444849
Fülöpjakab;Bács-Kiskun vármegye;6116;46.7419911;19.7225313
Fülöpszállás;Bács-Kiskun vármegye;6085;46.8200875;19.2395832
Fülpösdaróc;Szabolcs-Szatmár-Bereg vármegye;4754;47.9417525;22.4776938
Fürged;Tolna vármegye;7087;46.7213979;18.3096567
Füzér;Borsod-Abaúj-Zemplén vármegye;3996;48.5381019;21.4559639
Füzérkajata;Borsod-Abaúj-Zemplén vármegye;3994;48.5199347;21.4990462
Füzérkomlós;Borsod-Abaúj-Zemplén vármegye;3997;48.5133139;21.4528646
Füzérradvány;Borsod-Abaúj-Zemplén vármegye;3993;48.4847384;21.5249787
Füzesabony;Heves vármegye;3390;47.7485389;20.4142673
Füzesgyarmat;Békés vármegye;5525;47.1045582;21.2106131
Fűzvölgy;Zala vármegye;8777;46.522368;16.9398787
Gáborján;Hajdú-Bihar vármegye;4122;47.2398594;21.6576975
Gáborjánháza;Zala vármegye;8969;46.6307929;16.4197761
Gacsály;Szabolcs-Szatmár-Bereg vármegye;4972;47.930888;22.7567922
Gadács;Somogy vármegye;7276;46.5376304;18.0061193
Gadány;Somogy vármegye;8716;46.5170537;17.3917884
Gadna;Borsod-Abaúj-Zemplén vármegye;3815;48.4014156;20.9278136
Gádoros;Békés vármegye;5932;46.6706884;20.599598
Gagyapáti;Borsod-Abaúj-Zemplén vármegye;3837;48.4087364;21.0025481
Gagybátor;Borsod-Abaúj-Zemplén vármegye;3817;48.4342403;20.9498078
Gagyvendégi;Borsod-Abaúj-Zemplén vármegye;3816;48.4300303;20.9750187
Galambok;Zala vármegye;8754;46.5222609;17.1257806
Galgaguta;Nógrád vármegye;2686;47.8459936;19.3891248
Galgagyörk;Pest vármegye;2681;47.7406871;19.3752627
Galgahévíz;Pest vármegye;2193;47.6222577;19.5558378
Galgamácsa;Pest vármegye;2183;47.693753;19.3848053
Gálosfa;Somogy vármegye;7473;46.2561956;17.8855267
Galvács;Borsod-Abaúj-Zemplén vármegye;3752;48.4194357;20.7778897
Gamás;Somogy vármegye;8685;46.6202379;17.7625713
Ganna;Veszprém vármegye;8597;47.2329341;17.5253533
Gánt;Fejér vármegye;8082;47.3908585;18.3877802
Gara;Bács-Kiskun vármegye;6522;46.034232;19.0386915
Garáb;Nógrád vármegye;3067;47.9777174;19.6384458
Garabonc;Zala vármegye;8747;46.5862361;17.119683
Garadna;Borsod-Abaúj-Zemplén vármegye;3873;48.4183785;21.1749917
Garbolc;Szabolcs-Szatmár-Bereg vármegye;4976;47.9446307;22.8617631
Gárdony;Fejér vármegye;2483;47.2028062;18.6261978
Agárd, Gárdony;Fejér vármegye;2484;47.1930654;18.6049532
Dinnyés, Gárdony;Fejér vármegye;2485;47.173237;18.5667944
Garé;Baranya vármegye;7812;45.9187459;18.1941468
Gasztony;Vas vármegye;9952;46.9645928;16.4533138
Gátér;Bács-Kiskun vármegye;6111;46.6835342;19.957731
Gáva, Gávavencsellő;Szabolcs-Szatmár-Bereg vármegye;4471;48.1581864;21.5993548
Vencsellő, Gávavencsellő;Szabolcs-Szatmár-Bereg vármegye;4472;48.1672291;21.5639282
Géberjén;Szabolcs-Szatmár-Bereg vármegye;4754;47.9319991;22.4560105
Gecse;Veszprém vármegye;8543;47.4439691;17.5257212
Géderlak;Bács-Kiskun vármegye;6334;46.6085156;18.9140472
Gégény;Szabolcs-Szatmár-Bereg vármegye;4517;48.1445497;21.9489647
Gelej;Borsod-Abaúj-Zemplén vármegye;3444;47.8320785;20.7767626
Gelénes;Szabolcs-Szatmár-Bereg vármegye;4935;48.1990058;22.4474238
Gellénháza;Zala vármegye;8981;46.7601687;16.7836819
Gelse;Zala vármegye;8774;46.6021784;16.989453
Gelsesziget;Zala vármegye;8774;46.5660955;16.988318
Gemzse;Szabolcs-Szatmár-Bereg vármegye;4567;48.139532;22.1942568
Gencsapáti;Vas vármegye;9721;47.2904333;16.5918792
Gérce;Vas vármegye;9672;47.2160195;17.0169311
Gerde;Baranya vármegye;7951;45.9916086;18.025516
Gerendás;Békés vármegye;5925;46.5974754;20.8576904
Gerényes;Baranya vármegye;7362;46.3054281;18.1849249
Geresdlak;Baranya vármegye;7733;46.1083102;18.527004
Gerjen;Tolna vármegye;7134;46.493611;18.9032424
Gersekarát;Vas vármegye;9813;46.979902;16.7434698
Geszt;Békés vármegye;5734;46.8821807;21.5814272
Gesztely;Borsod-Abaúj-Zemplén vármegye;3715;48.1027448;20.9648967
Újharangod, Gesztely;Borsod-Abaúj-Zemplén vármegye;3923;48.1140989;21.0627305
Geszteréd;Szabolcs-Szatmár-Bereg vármegye;4232;47.7645074;21.7782735
Gétye;Zala vármegye;8762;46.7628859;17.0696445
Gibárt;Borsod-Abaúj-Zemplén vármegye;3854;48.3159409;21.1600764
Gic;Veszprém vármegye;8435;47.4328818;17.7523811
Gige;Somogy vármegye;7527;46.3007246;17.6085523
Gilvánfa;Baranya vármegye;7954;45.9188176;17.9609283
Girincs;Borsod-Abaúj-Zemplén vármegye;3578;47.9698386;20.9845825
Gógánfa;Veszprém vármegye;8346;47.021478;17.1863844
Golop;Borsod-Abaúj-Zemplén vármegye;3906;48.2389085;21.1893551
Gomba;Pest vármegye;2217;47.3703744;19.5311516
Gombosszeg;Zala vármegye;8984;46.7556797;16.7192517
Gór;Vas vármegye;9625;47.3598534;16.8041843
Gordisa;Baranya vármegye;7853;45.7979592;18.2353903
Gosztola;Zala vármegye;8960;46.5866705;16.5280137
Alsógöd, Göd;Pest vármegye;2131;47.6782491;19.1385239
Felsőgöd, Göd;Pest vármegye;2132;47.7073936;19.1352358
Gödöllő;Pest vármegye;2100;47.601529;19.3476981
Gödreszentmárton, Gödre;Baranya vármegye;7385;46.2729981;18.0019547
Gödrekeresztúr, Gödre;Baranya vármegye;7386;46.2880328;17.9722637
Gölle;Somogy vármegye;7272;46.4388067;18.0122086
Gömörszőlős;Borsod-Abaúj-Zemplén vármegye;3728;48.3738088;20.4273216
Gönc;Borsod-Abaúj-Zemplén vármegye;3895;48.4724881;21.2726277
Göncruszka;Borsod-Abaúj-Zemplén vármegye;3894;48.4492346;21.2414877
Gönyű;Győr-Moson-Sopron vármegye;9071;47.7331432;17.8279231
Görbeháza;Hajdú-Bihar vármegye;4075;47.8188298;21.2379579
Görcsöny;Baranya vármegye;7833;45.9696057;18.1354282
Görcsönydoboka;Baranya vármegye;7728;46.0708022;18.6273869
Görgeteg;Somogy vármegye;7553;46.1465788;17.4364106
Gősfa;Zala vármegye;8913;46.9581469;16.8572738
Grábóc;Tolna vármegye;7162;46.2890651;18.6069363
Gulács;Szabolcs-Szatmár-Bereg vármegye;4842;48.0882795;22.4678861
Gutorfölde;Zala vármegye;8951;46.6412956;16.7364699
Gyál;Pest vármegye;2360;47.3845453;19.2173066
Gyalóka;Győr-Moson-Sopron vármegye;9474;47.4432365;16.6961362
Gyanógeregye;Vas vármegye;9774;47.1243957;16.7618389
Gyarmat;Győr-Moson-Sopron vármegye;9126;47.4634405;17.4887773
Gyékényes;Somogy vármegye;8851;46.2371661;17.0090208
Gyenesdiás;Zala vármegye;8315;46.7725171;17.2860041
Gyepükaján;Veszprém vármegye;8473;47.0442283;17.3265641
Gyermely;Komárom-Esztergom vármegye;2821;47.5910684;18.6439003
Gyód;Baranya vármegye;7668;46.0016925;18.1781782
Gyoma, Gyomaendrőd;Békés vármegye;5500;46.9307435;20.8266135
Endrőd, Gyomaendrőd;Békés vármegye;5502;46.931101;20.7787199
Gyóró;Győr-Moson-Sopron vármegye;9363;47.490743;17.0213631
Gyömöre;Győr-Moson-Sopron vármegye;9124;47.5007383;17.5647405
Gyömrő;Pest vármegye;2230;47.4223375;19.394503
Gyöngyfa;Baranya vármegye;7954;45.9608321;17.9525783
Gyöngyös;Heves vármegye;3200;47.7799838;19.9291176
Kékestető, Gyöngyös;Heves vármegye;3221;47.8718637;20.0090101
Mátrafüred, Gyöngyös;Heves vármegye;3232;47.8304202;19.9694069
Mátraháza, Gyöngyös;Heves vármegye;3233;47.8688912;19.9791112
Gyöngyösfalu;Vas vármegye;9723;47.315618;16.5868634
Gyöngyöshalász;Heves vármegye;3212;47.7417728;19.9217283
Gyöngyösmellék;Baranya vármegye;7972;45.986841;17.7020976
Gyöngyösoroszi;Heves vármegye;3211;47.8290371;19.8925424
Gyöngyöspata;Heves vármegye;3035;47.8146817;19.7903391
Gyöngyössolymos;Heves vármegye;3231;47.8169351;19.9332261
Gyöngyöstarján;Heves vármegye;3036;47.8117356;19.8668338
Gyönk;Tolna vármegye;7064;46.5553541;18.4783275
Győr;Győr-Moson-Sopron vármegye;9012;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9025;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9026;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9011;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9024;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9027;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9023;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9022;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9028;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9021;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9030;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9029;47.687609;17.6346815
Győr;Győr-Moson-Sopron vármegye;9019;47.687609;17.6346815
Győrasszonyfa;Győr-Moson-Sopron vármegye;9093;47.4969133;17.8058287
Györe;Tolna vármegye;7352;46.2960635;18.3987751
Györgytarló;Borsod-Abaúj-Zemplén vármegye;3954;48.2063484;21.6311638
Györköny;Tolna vármegye;7045;46.6345169;18.6945738
Győrladamér;Győr-Moson-Sopron vármegye;9173;47.7535231;17.5634287
Győröcske;Szabolcs-Szatmár-Bereg vármegye;4625;48.3853608;22.1515533
Győrság;Győr-Moson-Sopron vármegye;9084;47.5802453;17.7521523
Győrsövényház;Győr-Moson-Sopron vármegye;9161;47.690064;17.3737831
Győrszemere;Győr-Moson-Sopron vármegye;9121;47.5528273;17.562254
Győrtelek;Szabolcs-Szatmár-Bereg vármegye;4752;47.9284221;22.4406866
Győrújbarát;Győr-Moson-Sopron vármegye;9081;47.6133844;17.6365733
Győrújfalu;Győr-Moson-Sopron vármegye;9171;47.7211947;17.6081756
Győrvár;Vas vármegye;9821;46.9871009;16.8410909
Győrzámoly;Győr-Moson-Sopron vármegye;9172;47.7404316;17.5788417
Gyugy;Somogy vármegye;8692;46.6923084;17.6821009
Gyula;Békés vármegye;5700;46.6438656;21.2747575
Gyulavári, Gyula;Békés vármegye;5711;46.6420404;21.3354522
Gyulaháza;Szabolcs-Szatmár-Bereg vármegye;4545;48.1379398;22.1117329
Gyulaj;Tolna vármegye;7227;46.5053571;18.2946434
Gyulakeszi;Veszprém vármegye;8286;46.8679104;17.4808152
Gyúró;Fejér vármegye;2464;47.3708463;18.7395557
